Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,178.440002,181.320007,178.179993,180.490005,178.908417,10697700
2023-01-18,180.820007,182.380005,176.940002,177.229996,175.676971,8899200
2023-01-19,176.610001,179.949997,176.160004,179.000000,177.431458,5907200
2023-01-20,178.809998,181.360001,177.520004,180.899994,179.314804,10477900
2023-01-23,181.210007,182.550003,180.029999,180.660004,179.076920,8381300
2023-01-24,181.089996,182.000000,178.699997,180.830002,179.245422,5989000
2023-01-25,179.289993,180.029999,176.350006,179.080002,177.510757,6727500
2023-01-26,184.990005,187.809998,183.479996,187.789993,186.144424,14307800
2023-01-27,184.229996,184.229996,177.919998,179.449997,177.877518,19654700
2023-01-30,178.000000,178.339996,173.669998,174.199997,172.673523,11476000
2023-01-31,172.750000,174.630005,171.419998,174.020004,172.495102,14481300
2023-02-01,173.309998,173.660004,169.539993,171.360001,169.858414,11526400
2023-02-02,171.130005,171.429993,166.820007,169.009995,167.528992,10463400
2023-02-03,169.860001,171.550003,168.490005,169.449997,167.965149,8404900
2023-02-06,169.559998,170.119995,167.369995,169.639999,168.153488,7659500
2023-02-07,170.070007,174.389999,169.610001,174.089996,172.564484,10256500
2023-02-08,172.479996,174.070007,169.470001,170.000000,168.510330,9784700
2023-02-09,170.229996,170.660004,168.000000,168.440002,166.964005,10123400
2023-02-10,170.800003,172.729996,170.779999,171.970001,170.463074,11602400
2023-02-13,171.320007,171.899994,169.770004,171.009995,169.511475,9442900
2023-02-14,170.479996,173.509995,169.979996,172.320007,170.810013,8077300
2023-02-15,169.399994,169.520004,167.500000,169.009995,169.009995,8885700
2023-02-16,168.190002,168.660004,166.399994,166.570007,166.570007,6727500
2023-02-17,164.729996,164.839996,161.850006,162.850006,162.850006,9612100
2023-02-21,162.179993,163.750000,160.699997,161.000000,161.000000,7259700
2023-02-22,160.279999,161.660004,158.910004,160.350006,160.350006,6205900
2023-02-23,162.250000,162.839996,160.559998,161.929993,161.929993,6445500
2023-02-24,160.770004,162.600006,159.149994,162.410004,162.410004,5330200
2023-02-27,163.009995,163.369995,161.919998,162.820007,162.820007,6386800
2023-02-28,164.320007,164.320007,160.279999,160.770004,160.770004,10854200
2023-03-01,160.919998,163.589996,160.589996,162.050003,162.050003,7470400
2023-03-02,161.979996,163.490005,161.589996,162.559998,162.559998,5582000
2023-03-03,160.869995,165.580002,160.419998,164.960007,164.960007,6007500
2023-03-06,164.339996,166.800003,163.809998,166.169998,166.169998,7703600
2023-03-07,165.699997,166.600006,163.580002,164.029999,164.029999,7393000
2023-03-08,163.229996,165.289993,161.380005,162.990005,162.990005,5435800
2023-03-09,163.789993,165.490005,160.190002,160.509995,160.509995,6214700
2023-03-10,160.940002,164.669998,158.669998,159.669998,159.669998,7385800
2023-03-13,156.440002,160.949997,153.800003,158.710007,158.710007,10106100
2023-03-14,158.259995,164.020004,157.880005,160.759995,160.759995,10035200
2023-03-15,155.589996,157.949997,152.009995,153.800003,153.800003,14063100
2023-03-16,150.160004,155.470001,149.910004,154.289993,154.289993,12849600
2023-03-17,153.619995,155.380005,150.600006,152.339996,152.339996,33161800
2023-03-20,151.740005,155.779999,151.289993,154.580002,154.580002,8469200
2023-03-21,157.160004,159.570007,156.470001,159.309998,159.309998,9753500
2023-03-22,159.869995,160.059998,155.929993,156.070007,156.070007,6315000
2023-03-23,157.020004,158.759995,153.139999,154.520004,154.520004,7859400
2023-03-24,152.100006,156.649994,151.830002,156.059998,156.059998,6600100
2023-03-27,157.399994,158.479996,155.690002,157.649994,157.649994,7006800
2023-03-28,157.279999,160.190002,156.679993,159.490005,159.490005,5605400
2023-03-29,160.619995,161.320007,159.330002,160.860001,160.860001,7569700
2023-03-30,162.250000,163.009995,161.580002,162.389999,162.389999,6322400
2023-03-31,162.699997,163.720001,162.149994,163.160004,163.160004,7039900
2023-04-03,169.800003,171.100006,168.919998,169.949997,169.949997,12868200
2023-04-04,171.139999,171.139999,167.720001,169.039993,169.039993,7521400
2023-04-05,169.259995,170.440002,167.740005,169.880005,169.880005,6478100
2023-04-06,169.350006,169.410004,167.130005,167.649994,167.649994,5803200
2023-04-10,168.490005,169.679993,167.309998,168.289993,168.289993,5923500
2023-04-11,169.070007,170.339996,168.070007,169.220001,169.220001,5469600
2023-04-12,170.449997,171.119995,169.470001,169.820007,169.820007,6157900
2023-04-13,170.250000,172.470001,169.820007,172.089996,172.089996,6856600
2023-04-14,172.500000,172.880005,171.220001,172.440002,172.440002,4930100
