Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,70.870003,72.660004,70.650002,71.589996,71.589996,42621300
2023-01-18,71.870003,72.779999,70.500000,70.529999,70.529999,39538700
2023-01-19,68.970001,69.250000,67.269997,67.709999,67.709999,47189900
2023-01-20,68.010002,70.129997,67.449997,70.070000,70.070000,47757600
2023-01-23,72.220001,76.589996,71.540001,76.529999,76.529999,84293200
2023-01-24,73.750000,75.639999,73.419998,74.699997,74.699997,60822600
2023-01-25,72.900002,75.120003,72.089996,74.910004,74.910004,49932600
2023-01-26,76.500000,77.080002,74.279999,75.160004,75.160004,49583900
2023-01-27,73.699997,76.739998,73.489998,75.400002,75.400002,58118600
2023-01-30,74.230003,74.639999,72.400002,72.449997,72.449997,48105200
2023-01-31,72.260002,75.199997,72.029999,75.150002,75.150002,71669100
2023-02-01,78.470001,85.480003,77.879997,84.639999,84.639999,152548200
2023-02-02,84.290001,88.940002,83.199997,88.309998,88.309998,97762100
2023-02-03,86.660004,88.800003,85.830002,86.089996,86.089996,66557800
2023-02-06,84.629997,86.279999,83.220001,83.680000,83.680000,53008900
2023-02-07,84.320000,86.250000,82.519997,85.910004,85.910004,65291900
2023-02-08,85.879997,88.000000,84.540001,84.690002,84.690002,54140400
2023-02-09,85.879997,86.669998,82.760002,83.209999,83.209999,46525400
2023-02-10,82.290001,82.709999,80.470001,81.480003,81.480003,49332600
2023-02-13,81.570000,84.150002,80.900002,83.129997,83.129997,45400000
2023-02-14,82.699997,86.190002,81.769997,85.949997,85.949997,55979700
2023-02-15,85.099998,85.889999,83.320000,85.180000,85.180000,46430200
2023-02-16,82.980003,83.349998,80.050003,80.080002,80.080002,57755200
2023-02-17,79.599998,79.650002,77.370003,78.500000,78.500000,47826600
2023-02-21,77.150002,78.459999,76.449997,76.769997,76.769997,44045600
2023-02-22,76.930000,78.129997,75.919998,76.610001,76.610001,50286800
2023-02-23,80.629997,81.790001,77.970001,79.750000,79.750000,76391300
2023-02-24,77.750000,78.809998,76.940002,78.089996,78.089996,46700000
2023-02-27,79.639999,80.120003,78.529999,78.769997,78.769997,45617300
2023-02-28,77.870003,80.139999,77.419998,78.580002,78.580002,44220100
2023-03-01,78.550003,80.290001,77.879997,78.290001,78.290001,44266000
2023-03-02,77.570000,80.919998,76.650002,80.440002,80.440002,60108600
2023-03-03,80.400002,81.629997,79.339996,81.519997,81.519997,54536200
2023-03-06,82.029999,83.300003,81.040001,81.160004,81.160004,54541300
2023-03-07,81.070000,84.849998,80.669998,82.110001,82.110001,70959000
2023-03-08,82.790001,85.769997,82.279999,85.370003,85.370003,69529800
2023-03-09,85.290001,87.809998,83.589996,84.029999,84.029999,79496700
2023-03-10,84.470001,85.449997,81.629997,82.669998,82.669998,70273600
2023-03-13,81.389999,83.830002,78.519997,82.010002,82.010002,65269100
2023-03-14,83.669998,88.300003,83.589996,87.449997,87.449997,66616300
2023-03-15,86.769997,90.419998,86.220001,89.680000,89.680000,86177400
2023-03-16,89.720001,96.690002,89.019997,96.599998,96.599998,115839200
2023-03-17,96.660004,98.750000,95.940002,97.839996,97.839996,94080800
2023-03-20,96.300003,96.940002,92.900002,96.809998,96.809998,92008900
2023-03-21,97.000000,99.459999,93.639999,95.930000,95.930000,85285300
2023-03-22,95.650002,101.699997,95.639999,97.580002,97.580002,110816300
2023-03-23,100.050003,102.430000,98.669998,100.279999,100.279999,84088900
2023-03-24,99.180000,99.519997,96.739998,97.949997,97.949997,64712400
2023-03-27,98.019997,98.930000,95.430000,96.610001,96.610001,57461400
2023-03-28,96.769997,96.940002,92.870003,94.559998,94.559998,59150100
2023-03-29,96.070000,96.910004,94.870003,96.089996,96.089996,55326000
2023-03-30,98.000000,99.529999,97.250000,97.879997,97.879997,59678500
2023-03-31,96.339996,98.360001,95.269997,98.010002,98.010002,55827600
2023-04-03,96.699997,96.790001,94.809998,96.559998,96.559998,50655300
2023-04-04,97.040001,97.269997,95.209999,95.870003,95.870003,43195900
2023-04-05,94.349998,94.500000,91.360001,92.559998,92.559998,52979300
2023-04-06,91.470001,92.910004,90.620003,92.470001,92.470001,47778400
2023-04-10,91.320000,95.800003,91.019997,95.480003,95.480003,52536300
2023-04-11,96.059998,96.070000,92.690002,94.029999,94.029999,51935800
2023-04-12,94.970001,95.000000,91.739998,92.330002,92.330002,53383100
2023-04-13,92.790001,93.160004,91.830002,92.089996,92.089996,40572500
2023-04-14,91.820000,92.970001,90.500000,91.750000,91.750000,38706700
