Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,43.840000,44.369999,43.180000,44.119999,43.840343,25473900
2023-01-18,43.959999,44.610001,43.299999,43.380001,43.105038,20278000
2023-01-19,42.910000,43.200001,42.520000,42.950001,42.677765,18565300
2023-01-20,43.080002,43.939999,42.759998,43.919998,43.641613,23237200
2023-01-23,43.939999,45.180000,43.869999,45.029999,44.744576,19692000
2023-01-24,44.910000,45.200001,44.369999,44.450001,44.168255,13697200
2023-01-25,44.049999,45.419998,44.029999,45.340000,45.052612,17285300
2023-01-26,45.529999,45.900002,45.160000,45.810001,45.519634,16724600
2023-01-27,45.810001,46.369999,45.810001,46.119999,45.827667,18161800
2023-01-30,45.910000,46.650002,45.810001,46.290001,45.996593,19427400
2023-01-31,46.320000,46.880001,46.060001,46.869999,46.572914,22840400
2023-02-01,46.660000,47.799999,46.470001,47.330002,47.030003,21874600
2023-02-02,47.320000,47.570000,46.430000,47.230000,47.230000,19058000
2023-02-03,47.000000,48.040001,46.950001,47.580002,47.580002,17346900
2023-02-06,47.259998,47.759998,47.150002,47.680000,47.680000,15948900
2023-02-07,47.439999,48.410000,47.349998,48.130001,48.130001,21764800
2023-02-08,47.700001,48.610001,47.610001,48.250000,48.250000,18070500
2023-02-09,48.470001,48.630001,47.490002,47.570000,47.570000,17362100
2023-02-10,47.410000,47.709999,46.980000,47.509998,47.509998,18929000
2023-02-13,47.340000,48.150002,47.130001,48.130001,48.130001,16451700
2023-02-14,47.930000,48.840000,47.750000,48.500000,48.500000,16844400
2023-02-15,47.919998,48.259998,47.700001,47.970001,47.970001,12854000
2023-02-16,47.599998,47.810001,47.189999,47.220001,47.220001,12631700
2023-02-17,47.090000,47.570000,47.020000,47.490002,47.490002,13463800
2023-02-21,47.070000,47.070000,45.970001,46.240002,46.240002,13652700
2023-02-22,45.950001,46.230000,45.689999,46.009998,46.009998,13402900
2023-02-23,46.119999,46.439999,45.790001,46.250000,46.250000,14783600
2023-02-24,45.840000,46.759998,45.700001,46.619999,46.619999,16040300
2023-02-27,46.939999,47.430000,46.720001,46.779999,46.779999,15468200
2023-02-28,46.669998,47.029999,46.540001,46.770000,46.770000,18627200
2023-03-01,46.500000,46.919998,46.250000,46.680000,46.680000,13382200
2023-03-02,46.459999,46.619999,45.380001,45.799999,45.799999,19115000
2023-03-03,46.020000,46.980000,45.910000,46.849998,46.849998,14947200
2023-03-06,46.880001,47.180000,46.509998,46.630001,46.630001,14236000
2023-03-07,46.189999,46.270000,44.119999,44.450001,44.450001,24056800
2023-03-08,44.259998,44.560001,43.599998,43.840000,43.840000,14852000
2023-03-09,43.439999,43.529999,40.830002,41.130001,41.130001,33599800
2023-03-10,40.580002,42.360001,39.730000,41.360001,41.360001,55435400
2023-03-13,39.799999,40.549999,38.209999,38.410000,38.410000,78806900
2023-03-14,41.500000,41.599998,39.369999,40.169998,40.169998,52855100
2023-03-15,38.299999,38.980000,38.080002,38.849998,38.849998,47324600
2023-03-16,38.630001,40.060001,38.150002,39.299999,39.299999,40388800
2023-03-17,38.759998,38.759998,37.529999,37.759998,37.759998,47403800
2023-03-20,38.119999,38.450001,37.450001,37.480000,37.480000,34283700
2023-03-21,38.599998,38.959999,38.360001,38.480000,38.480000,34664700
2023-03-22,38.709999,38.709999,37.189999,37.200001,37.200001,22994400
2023-03-23,37.490002,37.639999,36.509998,36.610001,36.610001,30239900
2023-03-24,36.000000,36.480000,35.250000,36.230000,36.230000,35694800
2023-03-27,37.020000,37.689999,36.959999,37.470001,37.470001,27454600
2023-03-28,37.360001,37.590000,36.869999,37.180000,37.180000,15270000
2023-03-29,37.599998,38.009998,37.299999,37.970001,37.970001,20789100
2023-03-30,38.299999,38.500000,37.169998,37.380001,37.380001,22340400
2023-03-31,37.730000,37.950001,37.310001,37.380001,37.380001,30269300
2023-04-03,37.520000,38.160000,37.400002,37.720001,37.720001,21541000
2023-04-04,37.700001,37.799999,36.389999,36.810001,36.810001,21942700
2023-04-05,36.500000,37.009998,36.270000,36.889999,36.889999,15486900
2023-04-06,37.110001,38.099998,37.060001,37.900002,37.900002,23484900
2023-04-10,37.700001,38.709999,37.610001,38.630001,38.630001,27005800
2023-04-11,38.770000,39.540001,38.709999,39.369999,39.369999,25116100
2023-04-12,39.419998,39.849998,38.889999,39.189999,39.189999,20252900
2023-04-13,39.320000,39.680000,39.040001,39.660000,39.660000,22397800
2023-04-14,39.750000,40.509998,39.119999,39.639999,39.639999,40936900
