Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,34.689999,34.830002,34.150002,34.520000,34.297554,56458400
2023-01-18,34.330002,34.340000,33.509998,33.720001,33.502708,54517800
2023-01-19,33.279999,33.549999,32.889999,33.230000,33.015865,42707100
2023-01-20,33.299999,33.889999,33.090000,33.849998,33.631866,45004400
2023-01-23,33.810001,34.509998,33.750000,34.320000,34.098839,33683300
2023-01-24,34.220001,34.790001,33.950001,34.570000,34.347229,26716700
2023-01-25,34.299999,34.959999,34.250000,34.869999,34.645294,28859700
2023-01-26,35.049999,35.349998,34.790001,35.340000,35.112267,30035500
2023-01-27,35.439999,35.779999,35.270000,35.450001,35.221561,29964900
2023-01-30,35.209999,35.560001,35.180000,35.299999,35.072525,27353500
2023-01-31,35.169998,35.480000,35.000000,35.480000,35.251366,38917400
2023-02-01,35.200001,36.259998,35.110001,35.919998,35.688530,44438700
2023-02-02,36.099998,36.380001,35.439999,36.130001,35.897179,33729100
2023-02-03,36.020000,36.759998,35.900002,36.430000,36.195244,37411700
2023-02-06,36.250000,36.439999,35.980000,36.369999,36.135628,29463200
2023-02-07,36.169998,37.000000,36.130001,36.770000,36.533054,44100200
2023-02-08,36.410000,36.840000,36.340000,36.500000,36.264793,28032800
2023-02-09,36.270000,36.349998,35.560001,35.720001,35.489819,35257100
2023-02-10,35.549999,35.590000,35.029999,35.580002,35.350723,32898900
2023-02-13,35.480000,35.779999,35.389999,35.650002,35.420273,29163900
2023-02-14,35.630001,35.990002,35.459999,35.619999,35.390461,33625200
2023-02-15,35.320000,35.610001,35.160000,35.560001,35.330853,23500100
2023-02-16,35.419998,35.660000,35.220001,35.279999,35.052654,22681100
2023-02-17,35.080002,35.389999,34.740002,35.349998,35.122200,28562700
2023-02-21,34.910000,35.049999,34.270000,34.520000,34.297554,37068900
2023-02-22,34.360001,34.549999,34.070000,34.290001,34.069035,38550400
2023-02-23,34.400002,34.599998,33.860001,34.259998,34.039227,28488000
2023-02-24,33.860001,34.290001,33.840000,34.209999,33.989548,27046600
2023-02-27,34.450001,34.689999,34.169998,34.209999,33.989548,30137500
2023-02-28,34.349998,34.490002,34.180000,34.299999,34.078968,32620600
2023-03-01,34.150002,34.490002,33.980000,34.139999,33.919998,29281600
2023-03-02,33.660000,33.700001,33.000000,33.490002,33.490002,44607200
2023-03-03,33.650002,34.290001,33.650002,34.160000,34.160000,39109100
2023-03-06,34.240002,34.560001,33.990002,34.090000,34.090000,36646700
2023-03-07,33.849998,33.900002,32.799999,33.000000,33.000000,52855300
2023-03-08,32.660000,32.970001,32.439999,32.560001,32.560001,40045600
2023-03-09,32.279999,32.389999,30.309999,30.540001,30.540001,112457900
2023-03-10,30.320000,31.040001,28.920000,30.270000,30.270000,165330900
2023-03-13,28.920000,29.719999,27.870001,28.510000,28.510000,218403300
2023-03-14,29.990000,30.090000,28.469999,28.760000,28.760000,154255800
2023-03-15,27.879999,28.559999,27.680000,28.490000,28.490000,131104400
2023-03-16,28.379999,29.469999,28.110001,28.969999,28.969999,108348800
2023-03-17,28.660000,28.660000,27.620001,27.820000,27.820000,130665500
2023-03-20,28.240000,28.430000,27.650000,27.750000,27.750000,81441200
2023-03-21,28.629999,28.980000,28.510000,28.590000,28.590000,84854800
2023-03-22,28.709999,28.740000,27.639999,27.639999,27.639999,76925900
2023-03-23,28.000000,28.090000,26.790001,26.969999,26.969999,105335900
2023-03-24,26.600000,27.290001,26.320000,27.139999,27.139999,96872700
2023-03-27,27.930000,28.650000,27.910000,28.490000,28.490000,102469800
2023-03-28,28.379999,28.650000,27.980000,28.120001,28.120001,63416500
2023-03-29,28.490000,28.770000,28.240000,28.670000,28.670000,62666400
2023-03-30,28.920000,29.059999,28.110001,28.299999,28.299999,67427100
2023-03-31,28.620001,28.680000,28.260000,28.600000,28.600000,56417400
2023-04-03,28.639999,28.980000,28.330000,28.590000,28.590000,51996800
2023-04-04,28.549999,28.650000,27.660000,27.980000,27.980000,56233300
2023-04-05,27.660000,27.910000,27.459999,27.639999,27.639999,47799400
2023-04-06,27.719999,28.010000,27.620001,27.840000,27.840000,41216600
2023-04-10,27.670000,28.100000,27.650000,27.940001,27.940001,40572700
2023-04-11,28.020000,28.750000,27.959999,28.709999,28.709999,58761200
2023-04-12,28.680000,29.010000,28.370001,28.480000,28.480000,44313300
2023-04-13,28.559999,28.639999,28.240000,28.559999,28.559999,52261400
2023-04-14,29.299999,29.870001,29.250000,29.520000,29.520000,80972000
