Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,47.580002,47.740002,46.810001,47.439999,46.811310,10150000
2023-01-18,47.029999,47.290001,45.759998,45.810001,45.202911,8376700
2023-01-19,45.400002,45.939999,44.919998,45.630001,45.025299,9136600
2023-01-20,45.750000,46.470001,45.349998,46.459999,45.844296,8030400
2023-01-23,46.680000,47.689999,46.540001,47.669998,47.038261,8136000
2023-01-24,47.750000,47.799999,46.459999,46.669998,46.051514,12459200
2023-01-25,46.910000,49.680000,46.880001,49.150002,48.498650,12238500
2023-01-26,49.680000,49.950001,48.330002,48.700001,48.054611,8316100
2023-01-27,48.619999,48.889999,48.180000,48.860001,48.212494,6568200
2023-01-30,48.570000,49.340000,48.540001,48.799999,48.153286,5943200
2023-01-31,48.840000,49.810001,48.590000,49.799999,49.140034,7714000
2023-02-01,49.240002,49.930000,49.000000,49.220001,48.567722,7611100
2023-02-02,49.470001,49.650002,48.939999,49.150002,48.498650,6819800
2023-02-03,48.820000,49.619999,48.709999,49.299999,48.646660,6579400
2023-02-06,48.939999,49.130001,48.660000,48.950001,48.301300,4997600
2023-02-07,48.660000,49.799999,48.639999,49.669998,49.011757,5809100
2023-02-08,49.130001,49.669998,48.950001,49.070000,48.419708,5810000
2023-02-09,49.389999,49.500000,48.560001,48.770000,48.123684,5870500
2023-02-10,48.599998,48.889999,48.340000,48.700001,48.054611,5357300
2023-02-13,48.669998,49.099998,48.619999,49.090000,48.439445,4906200
2023-02-14,49.099998,49.290001,48.770000,49.130001,48.478916,4889500
2023-02-15,48.849998,49.110001,48.660000,49.080002,48.429577,4227900
2023-02-16,48.790001,48.939999,48.400002,48.549999,47.906601,4900000
2023-02-17,48.419998,48.669998,48.200001,48.599998,47.955936,5191900
2023-02-21,48.200001,48.259998,47.330002,47.689999,47.057995,5793100
2023-02-22,47.700001,47.869999,47.340000,47.540001,46.909985,4583300
2023-02-23,47.869999,48.110001,47.310001,47.720001,47.087601,4319300
2023-02-24,47.209999,47.709999,47.029999,47.639999,47.008659,4141500
2023-02-27,47.930000,48.240002,47.480000,47.580002,46.949455,4260200
2023-02-28,47.700001,48.049999,47.580002,47.730000,47.097466,6209100
2023-03-01,47.189999,47.450001,46.900002,47.310001,46.683033,7123400
2023-03-02,47.180000,47.180000,45.900002,46.310001,45.696285,6437000
2023-03-03,46.520000,47.160000,46.380001,47.110001,46.485683,4566900
2023-03-06,47.180000,47.560001,47.000000,47.119999,46.495548,5604200
2023-03-07,46.790001,46.810001,45.470001,45.599998,44.995693,6072200
2023-03-08,45.549999,46.020000,45.240002,45.490002,44.887154,4651200
2023-03-09,45.110001,45.200001,42.169998,42.299999,41.739426,10961800
2023-03-10,40.880001,42.060001,39.619999,40.619999,40.081688,23573700
2023-03-13,38.049999,38.400002,36.130001,36.540001,36.055759,36746000
2023-03-14,39.119999,39.680000,36.900002,37.509998,37.012905,28999400
2023-03-15,36.299999,36.980000,35.160000,35.439999,34.970337,33125800
2023-03-16,35.200001,36.540001,32.720001,36.360001,35.878147,51459200
2023-03-17,35.500000,35.610001,32.869999,32.950001,32.513336,56442900
2023-03-20,34.529999,35.380001,33.810001,34.450001,33.993458,43046500
2023-03-21,36.000000,37.849998,35.799999,37.520000,37.022774,34821400
2023-03-22,37.500000,37.529999,34.770000,34.790001,34.328953,28376900
2023-03-23,35.029999,36.090000,34.720001,35.060001,34.595375,26061900
2023-03-24,34.340000,34.939999,34.009998,34.900002,34.437496,18619300
2023-03-27,36.669998,37.099998,34.799999,34.869999,34.407890,19966700
2023-03-28,34.770000,35.619999,34.480000,35.560001,35.088749,15681700
2023-03-29,36.060001,36.320000,35.740002,36.220001,35.740002,14776400
2023-03-30,36.180000,36.520000,35.160000,35.450001,35.450001,13539900
2023-03-31,35.810001,36.060001,35.099998,36.049999,36.049999,15538100
2023-04-03,36.200001,36.439999,35.549999,35.639999,35.639999,12209800
2023-04-04,36.189999,36.330002,34.520000,35.060001,35.060001,12238700
2023-04-05,34.830002,35.259998,34.480000,35.110001,35.110001,12734700
2023-04-06,35.250000,36.250000,35.200001,35.750000,35.750000,12008400
2023-04-10,35.799999,36.240002,35.480000,35.610001,35.610001,10547700
2023-04-11,35.639999,35.840000,35.450001,35.529999,35.529999,11927800
2023-04-12,35.779999,36.029999,34.970001,35.400002,35.400002,11586300
2023-04-13,35.330002,35.389999,34.730000,35.380001,35.380001,12799100
2023-04-14,36.200001,36.299999,34.869999,34.970001,34.970001,16179100
