Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,49.860001,50.740002,49.740002,50.310001,49.818653,28193500
2023-01-18,50.240002,50.480000,49.240002,49.430000,48.947247,18952000
2023-01-19,48.650002,49.599998,48.470001,49.369999,48.887833,14869100
2023-01-20,49.680000,51.110001,49.259998,51.090000,50.591034,19957300
2023-01-23,51.049999,52.290001,50.880001,51.980000,51.472343,18531200
2023-01-24,51.419998,51.950001,50.419998,51.419998,50.917809,13303200
2023-01-25,50.849998,51.939999,50.849998,51.900002,51.393124,20719000
2023-01-26,52.080002,52.259998,51.509998,52.189999,51.680290,22393300
2023-01-27,51.959999,52.189999,51.660000,51.860001,51.353516,18294000
2023-01-30,51.439999,52.040001,51.340000,51.750000,51.244587,11126200
2023-01-31,51.860001,52.220001,51.630001,52.220001,51.709999,34823400
2023-02-01,51.540001,52.740002,51.410000,52.150002,51.640682,22111900
2023-02-02,52.580002,53.230000,51.730000,52.220001,51.709999,22331700
2023-02-03,51.020000,51.540001,50.529999,50.950001,50.950001,20050600
2023-02-06,50.400002,50.990002,49.910000,50.860001,50.860001,16152000
2023-02-07,50.750000,51.759998,50.590000,51.130001,51.130001,14361000
2023-02-08,50.770000,51.509998,50.599998,51.150002,51.150002,13242300
2023-02-09,51.349998,51.459999,49.860001,49.980000,49.980000,16794900
2023-02-10,49.820000,50.189999,49.150002,50.110001,50.110001,16519900
2023-02-13,49.990002,51.080002,49.919998,51.000000,51.000000,11626900
2023-02-14,50.930000,51.750000,50.490002,51.610001,51.610001,16283300
2023-02-15,50.840000,51.880001,50.810001,51.820000,51.820000,9216600
2023-02-16,51.349998,51.830002,51.099998,51.459999,51.459999,9398000
2023-02-17,51.259998,51.590000,50.919998,51.419998,51.419998,12297700
2023-02-21,50.740002,50.910000,49.430000,49.840000,49.840000,22899200
2023-02-22,49.889999,50.480000,49.369999,50.040001,50.040001,14431500
2023-02-23,50.340000,50.619999,49.700001,50.380001,50.380001,12550700
2023-02-24,50.000000,50.340000,49.650002,50.180000,50.180000,14547300
2023-02-27,50.500000,51.189999,50.389999,50.470001,50.470001,14190200
2023-02-28,50.480000,50.869999,50.250000,50.689999,50.689999,12932400
2023-03-01,50.459999,51.540001,50.299999,51.500000,51.500000,15966000
2023-03-02,51.180000,51.450001,50.459999,51.400002,51.400002,18104500
2023-03-03,51.480000,52.389999,51.480000,52.349998,52.349998,15879900
2023-03-06,52.360001,52.450001,52.009998,52.180000,52.180000,12693300
2023-03-07,51.799999,52.130001,50.730000,51.080002,51.080002,30953800
2023-03-08,51.060001,51.270000,50.299999,50.680000,50.680000,12847700
2023-03-09,50.580002,50.830002,48.410000,48.599998,48.599998,29460100
2023-03-10,48.080002,49.380001,47.130001,48.340000,48.340000,29770800
2023-03-13,47.000000,47.240002,44.599998,44.740002,44.740002,50709200
2023-03-14,47.209999,47.990002,46.560001,47.400002,47.400002,42165900
2023-03-15,45.439999,45.500000,44.099998,44.820000,44.820000,41832800
2023-03-16,44.660000,46.090000,43.700001,45.619999,45.619999,28877300
2023-03-17,44.980000,44.980000,43.820000,44.250000,44.250000,37130200
2023-03-20,44.709999,45.740002,43.910000,44.090000,44.090000,31899900
2023-03-21,45.570000,46.020000,44.950001,45.070000,45.070000,29835600
2023-03-22,45.180000,45.310001,43.680000,43.709999,43.709999,21672000
2023-03-23,44.310001,44.849998,43.110001,43.450001,43.450001,24112600
2023-03-24,42.840000,43.119999,42.009998,43.110001,43.110001,25453900
2023-03-27,44.060001,45.000000,43.880001,44.779999,44.779999,29335200
2023-03-28,44.720001,45.230000,44.490002,45.220001,45.220001,16206000
2023-03-29,45.590000,46.009998,45.459999,45.950001,45.950001,15047000
2023-03-30,46.480000,46.639999,45.740002,46.070000,46.070000,14226400
2023-03-31,46.599998,46.970001,46.330002,46.889999,46.889999,16004600
2023-04-03,47.139999,47.490002,46.430000,46.709999,46.709999,16633100
2023-04-04,46.900002,47.020000,45.650002,46.090000,46.090000,15542400
2023-04-05,45.470001,46.189999,45.310001,45.770000,45.770000,11739100
2023-04-06,45.799999,46.209999,45.520000,45.860001,45.860001,11918100
2023-04-10,45.790001,46.759998,45.770000,46.520000,46.520000,11777100
2023-04-11,46.669998,47.369999,46.590000,47.200001,47.200001,14177300
2023-04-12,47.480000,47.639999,46.520000,46.919998,46.919998,14330900
2023-04-13,46.900002,47.590000,46.580002,47.299999,47.299999,15578900
2023-04-14,48.169998,49.889999,48.020000,49.560001,49.560001,33052400
